,account_value,date,daily_return,datadate
160,989361.1322989722,2022-08-23,-0.0027913831252439,2022-08-23
161,991000.4879265357,2022-08-24,0.0016569840617794,2022-08-24
162,1001659.3440478354,2022-08-25,0.0107556517389828,2022-08-25
163,970174.959260848,2022-08-26,-0.0314322279067,2022-08-26
164,962995.5483938742,2022-08-29,-0.0074001197396845,2022-08-29
165,954211.6942329664,2022-08-30,-0.0091213860495593,2022-08-30
166,946144.210529048,2022-08-31,-0.0084546057784413,2022-08-31
167,952257.0305671722,2022-09-01,0.0064607699017742,2022-09-01
168,951309.741945819,2022-09-02,-0.000994782491434,2022-09-02
169,951173.0596609908,2022-09-06,-0.0001436780039155,2022-09-06
170,953316.1959173612,2022-09-07,0.0022531507117478,2022-09-07
171,953219.7029570418,2022-09-08,-0.0001012182114735,2022-09-08
172,953865.4097510404,2022-09-09,0.0006773955594872,2022-09-09
173,954988.0972472258,2022-09-12,0.0011769873241114,2022-09-12
174,947890.7815884736,2022-09-13,-0.0074318367728462,2022-09-13
175,948905.8146029311,2022-09-14,0.001070833300812,2022-09-14
176,946704.9881542618,2022-09-15,-0.0023193307647612,2022-09-15
177,946464.5398622468,2022-09-16,-0.0002539843932627,2022-09-16
178,946808.1289309266,2022-09-19,0.0003630237100376,2022-09-19
179,945729.6211050826,2022-09-20,-0.001139098612368,2022-09-20
180,943137.1690974532,2022-09-21,-0.0027412190014733,2022-09-21
181,941320.7003256942,2022-09-22,-0.0019259857752157,2022-09-22
182,938138.2889708969,2022-09-23,-0.0033807939777552,2022-09-23
183,936301.4714595596,2022-09-26,-0.0019579389658556,2022-09-26
184,936314.2384210768,2022-09-27,1.3635524354738138e-05,2022-09-27
185,942589.7373352844,2022-09-28,0.0067023427143326,2022-09-28
186,933510.015834842,2022-09-29,-0.0096327396117328,2022-09-29
187,933139.7998957932,2022-09-30,-0.0003965848601181,2022-09-30
188,933787.7583619492,2022-10-03,0.0006943851995471,2022-10-03
189,935031.1080781356,2022-10-04,,2022-10-04
190,934584.5651374311,2022-10-05,-0.0004775701437593,2022-10-05
191,933257.6968304472,2022-10-06,-0.0014197413016219,2022-10-06
192,930061.1419429656,2022-10-07,-0.0034251578083287,2022-10-07
193,929690.5941330368,2022-10-10,-0.000398412312071,2022-10-10
194,929417.2785866194,2022-10-11,-0.0002939854916701,2022-10-11
195,928365.3312182876,2022-10-12,-0.0011318353903767,2022-10-12
196,928141.686195033,2022-10-13,-0.0002409019550104,2022-10-13
197,926874.4396118572,2022-10-14,-0.0013653589770015,2022-10-14
198,929321.2014411724,2022-10-17,0.002639798579773,2022-10-17
199,931603.3870821176,2022-10-18,0.002455755488421,2022-10-18
200,929375.6804037044,2022-10-19,-0.0023912608190389,2022-10-19
201,925506.4638087566,2022-10-20,-0.0041632427838729,2022-10-20
202,932183.51475281,2022-10-21,0.0072144833182206,2022-10-21
203,935047.5081366756,2022-10-24,0.0030723493159228,2022-10-24
204,941762.6765811184,2022-10-25,0.0071816334314653,2022-10-25
205,942306.2448759484,2022-10-26,0.0005771818191007,2022-10-26
206,942754.324464934,2022-10-27,0.0004755137636218,2022-10-27
207,950429.6455414416,2022-10-28,0.0081413798667684,2022-10-28
208,949893.0698151845,2022-10-31,-0.0005645612263616,2022-10-31
209,949823.4444638964,2022-11-01,-7.329809375433705e-05,2022-11-01
210,948240.1227614044,2022-11-02,-0.001666964225531,2022-11-02
211,948214.9257292314,2022-11-03,-2.6572417226589096e-05,2022-11-03
212,948099.8089614244,2022-11-04,-0.0001214036656494,2022-11-04
213,948272.6393482347,2022-11-07,0.0001822913423004,2022-11-07
214,948226.2584026172,2022-11-08,-4.891098160286767e-05,2022-11-08
215,947005.0481398609,2022-11-09,-0.0012878891002381,2022-11-09
216,950158.5092725283,2022-11-10,0.0033299306470033,2022-11-10
217,950091.7052814548,2022-11-11,-7.030825953968645e-05,2022-11-11
218,949634.9511002948,2022-11-14,-0.0004807474674506,2022-11-14
219,950343.5327615192,2022-11-15,0.0007461621546294,2022-11-15
220,949443.3158818652,2022-11-16,-0.0009472541755906,2022-11-16
221,948030.6640315234,2022-11-17,-0.0014878738169111,2022-11-17
222,949895.295075278,2022-11-18,0.0019668467640332,2022-11-18
223,949536.3987180088,2022-11-21,-0.0003778272817329,2022-11-21
224,952545.9364888524,2022-11-22,0.0031694812067306,2022-11-22
225,954890.9604457922,2022-11-23,0.0024618486805829,2022-11-23
226,955837.5946781224,2022-11-25,0.0009913532241296,2022-11-25
227,951054.1164108344,2022-11-28,-0.0050044885176324,2022-11-28
228,950615.2761168432,2022-11-29,-0.0004614251559598,2022-11-29
229,963400.8862567664,2022-11-30,0.0134498260875324,2022-11-30
230,963143.4222185658,2022-12-01,-0.0002672449671504,2022-12-01
231,964631.9210432576,2022-12-02,0.0015454591604469,2022-12-02
232,953853.194313178,2022-12-05,-0.011173927064763,2022-12-05
233,948021.2560329122,2022-12-06,-0.0061140837133383,2022-12-06
234,947254.67156964,2022-12-07,-0.0008086152693241,2022-12-07
235,952429.8457387304,2022-12-08,0.0054633398223467,2022-12-08
236,947034.6402140798,2022-12-09,-0.0056646749876532,2022-12-09
237,955570.123503005,2022-12-12,0.0090128522511021,2022-12-12
238,957826.7136365424,2022-12-13,0.0023615118116762,2022-12-13
239,954703.992968421,2022-12-14,-0.0032602146334648,2022-12-14
240,937207.8570847082,2022-12-15,-0.0183262414450711,2022-12-15
241,926895.3334897528,2022-12-16,-0.0110034540545079,2022-12-16
242,919824.6258172216,2022-12-19,-0.0076283776787503,2022-12-19
243,918264.406281516,2022-12-20,-0.0016962141389934,2022-12-20
244,931158.8544991674,2022-12-21,0.0140421953954057,2022-12-21
245,919823.901861678,2022-12-22,-0.0121729526414544,2022-12-22
246,925598.9755824804,2022-12-23,0.0062784558099804,2022-12-23
247,924028.4197735508,2022-12-27,-0.0016967994243307,2022-12-27
248,913414.5378243092,2022-12-28,-0.0114865319313909,2022-12-28
249,925658.7779575948,2022-12-29,0.0134049105047642,2022-12-29
250,921357.0223051214,2022-12-30,-0.0046472369245662,2022-12-30
251,919075.9578369207,2023-01-03,-0.0024757660852182,2023-01-03
252,927835.0563705512,2023-01-04,,2023-01-04
253,916290.634344985,2023-01-05,-0.0124423214517511,2023-01-05
254,940209.6434432134,2023-01-06,0.0261041728483093,2023-01-06
255,940139.8603375158,2023-01-09,-7.422079339880483e-05,2023-01-09
256,945922.9299005192,2023-01-10,0.0061512864276676,2023-01-10
257,958678.7993102788,2023-01-11,0.0134851043425927,2023-01-11
258,959624.777256652,2023-01-12,0.0009867517118911,2023-01-12
259,963021.3619793996,2023-01-13,0.0035394925217102,2023-01-13
260,960390.5929282828,2023-01-17,-0.0027317868065872,2023-01-17
261,942921.4959920036,2023-01-18,-0.0181895752258619,2023-01-18
262,928597.5443036642,2023-01-19,-0.0151910331339616,2023-01-19
263,944115.0007081748,2023-01-20,0.0167106369166059,2023-01-20
264,954352.4287424613,2023-01-23,0.0108434121125156,2023-01-23
265,956826.2244765232,2023-01-24,0.0025921197029086,2023-01-24
266,956183.0153719932,2023-01-25,-0.0006722318933954,2023-01-25
267,965749.4058911124,2023-01-26,0.0100047693436569,2023-01-26
268,975180.280130271,2023-01-27,0.0097653430399542,2023-01-27
269,964596.5357940436,2023-01-30,-0.0108531156257728,2023-01-30
270,981267.8401916266,2023-01-31,0.0172831891666078,2023-01-31
271,993372.10791471,2023-02-01,0.0123353351932125,2023-02-01
272,1007958.1166274786,2023-02-02,0.0146833282277147,2023-02-02
273,990736.0907867192,2023-02-03,-0.0170860530379797,2023-02-03
274,989809.4599273443,2023-02-06,-0.0009352953505904,2023-02-06
275,992101.4998595952,2023-02-07,0.0023156375292869,2023-02-07
276,983731.8820693732,2023-02-08,-0.0084362515240695,2023-02-08
277,978223.813862586,2023-02-09,-0.0055991559358636,2023-02-09
278,978572.664013648,2023-02-10,0.0003566158849523,2023-02-10
279,990143.399395728,2023-02-13,0.0118240942217027,2023-02-13
280,992468.1028030156,2023-02-14,0.0023478451795027,2023-02-14
281,1000071.366596961,2023-02-15,0.0076609653977508,2023-02-15
282,985406.7374953908,2023-02-16,-0.0146635826115798,2023-02-16
283,989890.437004058,2023-02-17,0.0045501003170154,2023-02-17
284,966289.0603455649,2023-02-21,-0.0238424130350461,2023-02-21
285,967017.5492524252,2023-02-22,0.00075390370931,2023-02-22
286,967777.564991454,2023-02-23,0.0007859378970076,2023-02-23
287,958159.324192504,2023-02-24,-0.0099384829188875,2023-02-24
288,965017.622906188,2023-02-27,0.0071577852873936,2023-02-27
289,961195.8409313957,2023-02-28,-0.0039603235050599,2023-02-28
290,954411.5534786978,2023-03-01,-0.0070581739576857,2023-03-01
291,960461.4004559316,2023-03-02,0.0063388241217146,2023-03-02
292,974365.9929013052,2023-03-03,0.0144769924525576,2023-03-03
293,971804.0113491812,2023-03-06,-0.0026293831792049,2023-03-06
294,959176.7174038688,2023-03-07,-0.0129936631232687,2023-03-07
295,960262.4615750113,2023-03-08,0.0011319542597751,2023-03-08
296,943910.4153256216,2023-03-09,-0.0170287258991351,2023-03-09
297,942966.5123944008,2023-03-10,-0.0009999920711706,2023-03-10
298,942809.340779563,2023-03-13,-0.0001666778329578,2023-03-13
299,942781.3013111792,2023-03-14,-2.9740337914696543e-05,2023-03-14
300,942073.8924461276,2023-03-15,-0.0007503424856512,2023-03-15
301,942049.2925389622,2023-03-16,-2.6112502811925783e-05,2023-03-16
302,941795.4494412754,2023-03-17,-0.0002694584027579,2023-03-17
303,942368.2882365712,2023-03-20,0.000608241201033,2023-03-20
304,943190.147296996,2023-03-21,0.0008721208795794,2023-03-21
305,943133.650771422,2023-03-22,-5.989940176509556e-05,2023-03-22
306,943153.8817345568,2023-03-23,2.145079132542804e-05,2023-03-23
307,943514.310032042,2023-03-24,0.0003821521646314,2023-03-24
308,944106.1049025102,2023-03-27,0.0006272240539182,2023-03-27
309,944252.7413566116,2023-03-28,0.0001553177691999,2023-03-28
310,945664.3017310244,2023-03-29,0.0014948967713714,2023-03-29
311,946714.6632265076,2023-03-30,0.0011107128539804,2023-03-30
312,948908.5458862672,2023-03-31,0.0023173641911096,2023-03-31
313,952291.9269632554,2023-04-03,0.003565550222575,2023-04-03
314,950443.0857420334,2023-04-04,-0.0019414647639801,2023-04-04
